symbol,date,open,high,low,close,volume,symbol_encoded,year,month,day
AFL,2014-01-16,-0.4090469604689373,-0.41253183210907063,-0.40369068681952497,64.83,-0.3639480271964555,17,2014,1,16
AGN,2014-01-16,-0.33382310947106775,-0.3347649311393713,-0.3317820863553897,180.72,-0.36683556875345685,18,2014,1,16
AIG,2014-01-16,-0.6121992714440757,-0.6188037950469933,-0.617477379884808,51.5,0.041921364542844355,19,2014,1,16
AAL,2014-01-17,-0.9758610734019295,-0.9678064725695477,-0.9753882993634894,30.02,1.1190782426786285,0,2014,1,17
AAPL,2014-01-17,-0.18556664152138116,-0.1957154993262525,-0.20043173604691245,77.2385,9.147903043347169,2,2014,1,17
AAP,2014-01-17,0.4377404238000749,0.43895250838640004,0.44523477955875507,118.44,-0.45000401741179075,1,2014,1,17
ABBV,2014-01-17,-0.6350379353351486,-0.641564839233247,-0.6386459791225647,50.06,0.25508121104203973,3,2014,1,17
ABC,2014-01-17,-0.3149772189875249,-0.3210134669435097,-0.31045189475703955,70.53,-0.37402698333954415,4,2014,1,17
ABT,2014-01-17,-0.8072063246678524,-0.8122726706301485,-0.8132465247439089,39.4,0.13121706377707235,5,2014,1,17
ACN,2014-01-17,-0.10799184554115765,-0.10035778858232944,-0.09537246280700795,84.43,-0.17651573765394857,6,2014,1,17
ADBE,2014-01-17,-0.46925798345449327,-0.46864570916852816,-0.4642878220421109,61.37,-0.21639894770696452,7,2014,1,17
ADI,2014-01-17,-0.6521270055193781,-0.6529453613263737,-0.6516541641503465,49.38,-0.23512814519770703,8,2014,1,17
ADM,2014-01-17,-0.7842079498404783,-0.7874568099548581,-0.7852102501809258,41.01,0.0822845842808265,9,2014,1,17
ADP,2014-01-17,-0.173792751297256,-0.17243442850546567,-0.16307966189571055,79.97,-0.2674830073631246,10,2014,1,17
ADSK,2014-01-17,-0.587284365381087,-0.5930395575306092,-0.5896834938627152,53.24,-0.3225303541119145,12,2014,1,17
ADS,2014-01-17,2.6340852198143065,2.6274901320174173,2.648465820071682,256.89,-0.46442934187344725,11,2014,1,17
AEE,2014-01-17,-0.8656605273540949,-0.8693333439026313,-0.8637441374293972,36.15,-0.43807905520296647,13,2014,1,17
AEP,2014-01-17,-0.6982834661104276,-0.7027351454838033,-0.6964314072708226,46.77,-0.31747350375221717,14,2014,1,17
AES,2014-01-17,-1.2144692122359364,-1.2140683256402631,-1.2161770758839567,14.3,-0.20540950548734396,15,2014,1,17
AET,2014-01-17,-0.3197685470765614,-0.3262295395695261,-0.32273291416215016,70.16,-0.31246903752295047,16,2014,1,17
AFL,2014-01-17,-0.4087275385963349,-0.4074738222899033,-0.40255954029536994,64.71,-0.3206429218205832,17,2014,1,17
AGN,2014-01-17,1.4506271818223446,1.4701542602691644,1.4809610147831935,183.28,-0.3810991973023046,18,2014,1,17
AIG,2014-01-17,-0.6228999041762567,-0.6274972494236876,-0.6258801826356732,50.89,0.12598069977312729,19,2014,1,17
AAL,2014-01-21,-0.9541403860649651,-0.955477573635327,-0.9587604454584118,30.66,0.4337968881872826,0,2014,1,21
AAPL,2014-01-21,-0.20950092243548035,-0.20023293434599637,-0.19923110480770237,78.4385,6.816350878043964,2,2014,1,21
AAP,2014-01-21,0.4684049235699071,0.4593426104699189,0.45937411111069176,118.0,-0.4384994645762692,1,2014,1,21
ABBV,2014-01-21,-0.6411069509145947,-0.6374552062551734,-0.6402619027285004,50.0,0.007467128170628815,3,2014,1,21
ABC,2014-01-21,-0.3117830002615009,-0.317378022385983,-0.3112598565600073,70.52,-0.389811355266709,4,2014,1,21
ABT,2014-01-21,-0.8126364965020935,-0.816856492028769,-0.8188214611843868,39.12,0.22152195932000424,5,2014,1,21
ACN,2014-01-21,-0.09872861123568753,-0.09814490928644366,-0.09165583851335594,84.93,-0.24163509163056585,6,2014,1,21
ADBE,2014-01-21,-0.46159185851203527,-0.465640935210329,-0.46590374564804643,60.85,-0.22671781960387902,7,2014,1,21
ADI,2014-01-21,-0.646057989939932,-0.6501002308030921,-0.6475335589552106,49.98,-0.3131486058000332,8,2014,1,21
ADM,2014-01-21,-0.7845273717130806,-0.7865084331137643,-0.7840726399623471,41.37,-0.13670433305863167,9,2014,1,21
ADP,2014-01-21,-0.15941876703014707,-0.16519515195178228,-0.15710074455374867,80.32,-0.3826741956728534,10,2014,1,21
ADSK,2014-01-21,-0.5906382950434124,-0.585926731222405,-0.5898450862233088,53.3,-0.3198539526724651,12,2014,1,21
ADS,2014-01-21,2.67944312572385,2.6516421289039416,2.6578381769861084,254.73,-0.4583763021489965,11,2014,1,21
AEE,2014-01-21,-0.8637439961184805,-0.8629318002252475,-0.8611586596599001,36.64,-0.43026188188874215,13,2014,1,21
AEP,2014-01-21,-0.6942906927028973,-0.6938045968968358,-0.6884164261853819,47.34,-0.3470668848105642,14,2014,1,21
AES,2014-01-21,-1.2128721028729241,-1.2123296347649242,-1.2160154835233632,14.43,-0.09441537290672443,15,2014,1,21
AET,2014-01-21,-0.3180117267772481,-0.32464891150103636,-0.32030902875324685,70.26,-0.2656692513912935,16,2014,1,21
AFL,2014-01-21,-0.40697071829702164,-0.41047701562003397,-0.40595297986783485,64.83,-0.3176876728841137,17,2014,1,21
AGN,2014-01-21,1.5268092984380217,1.4998700679567731,1.5199047736862419,185.84,-0.3663375631597373,18,2014,1,21
AIG,2014-01-21,-0.6265732557111845,-0.6295520659127242,-0.6358989089924741,50.58,0.2203749428586198,19,2014,1,21
AAL,2014-01-22,-0.953341831383459,-0.9485228101339718,-0.9514887892317015,31.2,0.1639304186990422,0,2014,1,22
AAPL,2014-01-22,-0.18685710588669488,-0.18392875581952386,-0.18217179929983995,78.7871,7.971277521300728,2,2014,1,22
AAP,2014-01-22,0.447003658105545,0.4340509807460132,0.4397567985346333,117.75,-0.46696043971301177,1,2014,1,22
ABBV,2014-01-22,-0.6455788571310286,-0.6519969844852799,-0.6611073172450699,49.08,0.21723447860384215,3,2014,1,22
ABC,2014-01-22,-0.31306068775191054,-0.32211990659145245,-0.31885469750790474,70.28,-0.34727668859825817,4,2014,1,22
ABT,2014-01-22,-0.8365931369472749,-0.8279208885081978,-0.8498471944183508,38.07,0.6438163595203575,5,2014,1,22
ACN,2014-01-22,-0.09489554876445859,-0.08486763351112928,-0.0819602968777423,85.4,-0.194168031456519,6,2014,1,22
ADBE,2014-01-22,-0.4706953818812042,-0.465324809596631,-0.46590374564804643,61.77,-0.19150196430130423,7,2014,1,22
ADI,2014-01-22,-0.647495388366643,-0.6434615929154348,-0.6426857881374037,50.37,-0.3638066434974872,8,2014,1,22
ADM,2014-01-22,-0.7808540201781529,-0.7729150317247517,-0.7771306321512477,42.25,-0.049917014056383484,9,2014,1,22
ADP,2014-01-22,-0.15957847796644833,-0.1664280418452044,-0.15338412026009668,80.38,-0.39547783930759106,10,2014,1,22
ADSK,2014-01-22,-0.5944713575146415,-0.5966750020881358,-0.6014797361860453,52.37,-0.23475744729511902,12,2014,1,22
ADS,2014-01-22,2.622426321464318,2.709208603158341,2.66131241273887,261.94,-0.44973960227723625,11,2014,1,22
AEE,2014-01-22,-0.8579944024116369,-0.8600076382985412,-0.8576844239071385,36.63,-0.36128481087827097,13,2014,1,22
AEP,2014-01-22,-0.6875828333782465,-0.6900901209358846,-0.683568655367575,47.52,-0.32081887191854314,14,2014,1,22
AES,2014-01-22,-1.2133512356818277,-1.2116973835375282,-1.214237967556834,14.47,-0.21020122800322924,15,2014,1,22
AET,2014-01-22,-0.3152966408601275,-0.3199070272955667,-0.3157844426566271,70.61,-0.3609555392012786,16,2014,1,22
AFL,2014-01-22,-0.4079289839148289,-0.41506083701865454,-0.4085384576373318,64.4,-0.38730894397476123,17,2014,1,22
AGN,2014-01-22,1.5268092984380217,1.5574049296498031,1.5426892965299341,185.4,-0.3443130653280124,18,2014,1,22
AIG,2014-01-22,-0.6324825603543294,-0.6350842641524387,-0.6370300555166291,50.29,0.3757604388122892,19,2014,1,22
AAL,2014-01-23,-0.9543000970012663,-0.9450454283832941,-0.9519735663134821,31.35,0.5036981649274938,0,2014,1,23
AAPL,2014-01-23,-0.18908028212000777,-0.18571328490884884,-0.18910572749290958,79.4542,8.484340167150084,2,2014,1,23
AAP,2014-01-23,0.42176933016995394,0.4154011501659017,0.4162289508322108,116.33,-0.45296808612532247,1,2014,1,23
ABBV,2014-01-23,-0.6653830132323784,-0.6668548883290841,-0.6648239415387218,48.87,0.13603426564891535,3,2014,1,23
ABC,2014-01-23,-0.3258375626560073,-0.32196184378460363,-0.3282270544223313,69.64,-0.32362792636855575,4,2014,1,23
ABT,2014-01-23,-0.8385096681828894,-0.8427787923520021,-0.845322608321731,37.43,0.3976700122762327,5,2014,1,23
ACN,2014-01-23,-0.08930566599391612,-0.09767072086589693,-0.09747316349472418,83.92,-0.14219228343049514,6,2014,1,23
ADBE,2014-01-23,-0.46670260847367395,-0.4713311962568924,-0.47204425535060185,60.88,-0.2737049591816169,7,2014,1,23
ADI,2014-01-23,-0.6417457946597994,-0.6470970374729613,-0.649634259642927,49.41,-0.312434560212616,8,2014,1,23
ADM,2014-01-23,-0.7744655827261046,-0.7782891671576172,-0.7871493585080486,40.84,-0.01995658773039344,9,2014,1,23
ADP,2014-01-23,-0.13530241564866435,-0.13829286222608542,-0.17245201881013716,79.31,-0.38395065795314204,10,2014,1,23
ADSK,2014-01-23,-0.6024569043297019,-0.6096361522497524,-0.611175277821659,51.86,-0.1915708298333159,12,2014,1,23
ADS,2014-01-23,2.7000458365067055,2.7204310624446193,2.671735119997155,255.94,-0.4411781823208057,11,2014,1,23
AEE,2014-01-23,-0.8613483320739624,-0.8639592084697658,-0.8613202520204937,36.47,-0.38567666159763614,13,2014,1,23
AEP,2014-01-23,-0.6859857240152344,-0.6891417440947908,-0.6848613942523235,47.63,-0.21455356526182923,14,2014,1,23
AES,2014-01-23,-1.2146289231722376,-1.2147005768676589,-1.2195705154564216,14.19,-0.0425155284166306,15,2014,1,23
AET,2014-01-23,-0.3239210314203927,-0.3274940420243179,-0.32741747669575755,69.97,-0.32107865444292344,16,2014,1,23
AFL,2014-01-23,-0.4184699057107087,-0.42596717069123435,-0.42453610133609454,63.56,-0.3314664809605068,17,2014,1,23
AGN,2014-01-23,1.5296840952914437,1.5082157841583996,1.4835464925526904,183.17,-0.3636118956928591,18,2014,1,23
AIG,2014-01-23,-0.6449400133858236,-0.6516808588715818,-0.6596529859997278,49.21,0.45048657904886213,19,2014,1,23
AAL,2014-01-24,-0.9483907923581215,-0.9494711869750656,-0.9634466239156252,30.4,0.7088278271331118,0,2014,1,24
AAPL,2014-01-24,-0.17981704781453764,-0.18770013439094047,-0.18923500138138458,78.0099,9.14413886940337,2,2014,1,24
AAP,2014-01-24,0.40883274432955596,0.4071818842097546,0.4191376133228948,115.98,-0.44201009220169174,1,2014,1,24
ABBV,2014-01-24,-0.6704937631940171,-0.6662226371016883,-0.6748426678955226,47.79,0.3082594777628805,3,2014,1,24
ABC,2014-01-24,-0.3374964610059956,-0.3385584385037468,-0.3600607494592631,67.25,-0.201032490670701,4,2014,1,24
ABT,2014-01-24,-0.849689433723974,-0.8543173772519779,-0.8558261117603125,36.58,0.3083662950628572,5,2014,1,24
ACN,2014-01-24,-0.11358172831169988,-0.12564783767816684,-0.1351241835130242,81.18,-0.21018323209447587,6,2014,1,24
ADBE,2014-01-24,-0.48075717086818043,-0.4869794141349417,-0.49192011570360994,59.09,-0.2515393449168952,7,2014,1,24
ADI,2014-01-24,-0.6550018023727998,-0.6616388157030678,-0.6677326040294059,48.25,-0.27193262943538143,8,2014,1,24
ADM,2014-01-24,-0.7953877153815628,-0.7967825155589481,-0.8079947730246181,39.57,0.0011159977992038924,9,2014,1,24
ADP,2014-01-24,-0.18513222777464175,-0.19645997514651123,-0.2031545673229141,76.97,-0.3207642605716826,10,2014,1,24
ADSK,2014-01-24,-0.6189071307687265,-0.6259166213551977,-0.6347677624683192,50.44,-0.1326964125487472,12,2014,1,24
ADS,2014-01-24,2.603899852853378,2.5865518650435306,2.578657920295263,249.72,-0.44897914149942053,11,2014,1,24
AEE,2014-01-24,-0.8632648633095769,-0.8647495225040108,-0.8664912075594877,35.91,-0.3524301110623548,13,2014,1,24
AEP,2014-01-24,-0.6858260130789332,-0.6885094928673949,-0.6910019039548788,46.77,-0.17775994984033264,14,2014,1,24
AES,2014-01-24,-1.2181425637708643,-1.2189682726525815,-1.227973318207287,13.72,0.5865847370744629,15,2014,1,24
AET,2014-01-24,-0.3314274454265495,-0.3380842500831998,-0.3384073731397257,68.93,-0.31080548502714994,16,2014,1,24
AFL,2014-01-24,-0.43300360091411877,-0.4368735043638141,-0.44021056031367006,62.29,-0.22645999702995698,17,2014,1,24
AGN,2014-01-24,1.452384002121658,1.4496060953787968,1.4027664714919688,177.19,-0.32463730085457404,18,2014,1,24
AIG,2014-01-24,-0.6647441694871736,-0.6654323230674434,-0.6735499290107742,47.86,0.5473201586570084,19,2014,1,24
AAL,2014-01-27,-0.9582928704087965,-0.954371133987384,-0.9834840766292269,30.18,0.9394344399027291,0,2014,1,27
AAPL,2014-01-27,-0.18878481688785048,-0.18955104985914217,-0.18692746247210837,78.6428,12.336605509715561,2,2014,1,27
AAP,2014-01-27,0.4165787247401646,0.41018507753988526,0.39215168910376985,115.4,-0.42488609413628703,1,2014,1,27
ABBV,2014-01-27,-0.6805555521809934,-0.6862966135715092,-0.6966576365756536,46.83,0.4494686520517531,3,2014,1,27
ABC,2014-01-27,-0.37311199980116516,-0.37522900969271067,-0.369901724219411,66.81,-0.2590095179113454,4,2014,1,27
ABT,2014-01-27,-0.8579944024116369,-0.8601657011053904,-0.8629361756264292,36.3,0.3015946662294723,5,2014,1,27
ACN,2014-01-27,-0.14472536089043575,-0.14777663063702431,-0.1511218272117868,81.15,-0.27646724208660217,6,2014,1,27
ADBE,2014-01-27,-0.5157338659181453,-0.511637212003383,-0.5117959760566182,58.36,-0.043260665945408804,7,2014,1,27
ADI,2014-01-27,-0.6720908725570293,-0.6723080551653741,-0.6693485276353416,48.22,-0.34345763604162693,8,2014,1,27
ADM,2014-01-27,-0.8068869027952499,-0.80737272361783,-0.8120345820394571,39.36,-0.0069279061475814585,9,2014,1,27
ADP,2014-01-27,-0.2244211181047394,-0.2168500772300299,-0.2130117013191214,76.5,-0.35710610741254384,10,2014,1,27
ADSK,2014-01-27,-0.6351976462714498,-0.6369810178346264,-0.649632643719321,50.59,-0.18731951911197492,12,2014,1,27
ADS,2014-01-27,2.5703605562301237,2.5304395686121417,2.4392037131030184,241.96,-0.40098930908495395,11,2014,1,27
AEE,2014-01-27,-0.8690144570164204,-0.8666462761861986,-0.8669759846412683,36.25,-0.3302075691456856,13,2014,1,27
AEP,2014-01-27,-0.6962072239385119,-0.6932513770728643,-0.693587381724376,47.18,-0.20570527982923106,14,2014,1,27
AES,2014-01-27,-1.2246907121592137,-1.2249746593128428,-1.2299124265344095,13.64,0.2636951933062153,15,2014,1,27
AET,2014-01-27,-0.34500287501215243,-0.3482002697215347,-0.3430935515969391,68.75,-0.3420128852878971,16,2014,1,27
AFL,2014-01-27,-0.450731514843553,-0.45331203627610833,-0.45556183457005844,61.79,-0.2606059866482781,17,2014,1,27
AGN,2014-01-27,1.396485174416235,1.4062968863021754,1.3801273817728104,178.7,-0.33405014110781633,18,2014,1,27
AIG,2014-01-27,-0.6768822006460655,-0.6742838402509863,-0.6903555345125046,47.29,1.0815385988417818,19,2014,1,27
AAL,2014-01-28,-0.9595705578992061,-0.9333487806764693,-0.961669107949096,31.96,1.6234139418464857,0,2014,1,28
AAPL,2014-01-28,-0.2830366288366461,-0.2794208199492683,-0.28776109548249146,72.3571,23.26016034204583,2,2014,1,28
AAP,2014-01-28,0.3990903772151822,0.4174559666549384,0.41509780430805576,116.25,-0.42986116110867945,1,2014,1,28
ABBV,2014-01-28,-0.6918950286583793,-0.6761805939331742,-0.6859925407764785,47.69,0.5839843282596008,3,2014,1,28
ABC,2014-01-28,-0.3779033278902016,-0.3692226230324494,-0.3691099216525026,67.72,-0.3426583326092742,4,2014,1,28
ABT,2014-01-28,-0.8602303555198539,-0.8595334498779944,-0.8605122902175258,36.37,0.16612485050306716,5,2014,1,28
ACN,2014-01-28,-0.1384966343746886,-0.14761856783017546,-0.1390024001672696,81.3,-0.24480540058550382,6,2014,1,28
ADBE,2014-01-28,-0.517810108090061,-0.5024695692061419,-0.511472791335431,59.11,-0.1972506771727772,7,2014,1,28
ADI,2014-01-28,-0.6744865366015473,-0.6717548353414027,-0.6693485276353416,48.51,-0.35333480637616904,8,2014,1,28
ADM,2014-01-28,-0.8134350511835996,-0.807846912038377,-0.8096106966305537,40.07,-0.14668466805820551,9,2014,1,28
ADP,2014-01-28,-0.22394198529583575,-0.2220661498560463,-0.21531116061036765,77.03,-0.3727816130006165,10,2014,1,28
ADSK,2014-01-28,-0.33382310947106775,-0.3347649311393713,-0.3317820863553897,51.24,-0.3496467141456143,12,2014,1,28
ADS,2014-01-28,2.426141580750132,2.4518823536081973,2.4687751150916406,245.89,-0.45143237585259666,11,2014,1,28
AEE,2014-01-28,-0.8643828398636854,-0.8645914596971619,-0.8618050291022743,36.53,-0.4121336764794365,13,2014,1,28
AEP,2014-01-28,-0.6891799427412586,-0.6911965605838275,-0.6863157254976655,47.51,-0.30506283018436625,14,2014,1,28
AES,2014-01-28,-1.2258086887133222,-1.2214972775621653,-1.2266805793225382,13.97,-0.036217227618922265,15,2014,1,28
AET,2014-01-28,-0.3445237422032488,-0.3415616318338774,-0.33598348773082237,68.93,-0.37866600789699734,16,2014,1,28
AFL,2014-01-28,-0.4561616866777941,-0.45386525610007983,-0.4474822165403803,62.45,-0.3523743415629508,17,2014,1,28
AGN,2014-01-28,1.430823025720995,1.474738081667785,1.4475130120639317,184.16,-0.3489263432635363,18,2014,1,28
AIG,2014-01-28,-0.6682578100858002,-0.6657484486811412,-0.6695101199959351,48.46,0.6808579977634848,19,2014,1,28
AAL,2014-01-29,-0.9289060581293739,-0.9143812438545914,-0.9280578969456349,32.98,1.5130150105845854,0,2014,1,29
AAPL,2014-01-29,-0.2940103672699022,-0.29664966589580755,-0.2957243670125423,71.5356,10.70838949525948,2,2014,1,29
AAP,2014-01-29,0.3994097990877845,0.40085937193579524,0.3919900967431764,113.9,-0.45432401548782897,1,2014,1,29
ABBV,2014-01-29,-0.6907770521042708,-0.68613855076466,-0.6876068484588082,47.61,0.1661503298590249,3,2014,1,29
ABC,2014-01-29,-0.37902130444431,-0.36874843461190243,-0.3694331063736897,67.26,-0.3418025469682599,4,2014,1,29
ABT,2014-01-29,-0.8647022617362878,-0.8653817737314067,-0.8706926089349203,35.85,0.4153113481739682,5,2014,1,29
ACN,2014-01-29,-0.14584333744454434,-0.14983144712606122,-0.1519281730911488,80.32,-0.27083247360768153,6,2014,1,29
ADBE,2014-01-29,-0.5077483191030848,-0.5068953277979136,-0.5067866128782177,58.46,-0.19226759222123727,7,2014,1,29
ADI,2014-01-29,-0.6720908725570293,-0.669225830431819,-0.6695101199959351,48.27,-0.33403419423817843,8,2014,1,29
ADM,2014-01-29,-0.8110393871390814,-0.8124307334369975,-0.8172055375784512,39.22,-0.04479014001213097,9,2014,1,29
ADP,2014-01-29,-0.22298371967802846,-0.22143547925671883,-0.21575877144921177,76.53,-0.3657241877549504,10,2014,1,29
ADSK,2014-01-29,-0.6331214040995342,-0.6361907038003816,-0.6451096735463072,49.65,-0.26856632543461467,12,2014,1,29
ADS,2014-01-29,2.4149618152090473,2.4864981083081243,2.453343044654955,244.95,-0.4462608683910895,11,2014,1,29
AEE,2014-01-29,-0.8619871758191672,-0.8615882663670311,-0.8597043284145581,36.62,-0.3679794671118395,13,2014,1,29
AEP,2014-01-29,-0.687902255250849,-0.6840837342756234,-0.6829222859252008,47.59,-0.21742738716562254,14,2014,1,29
AES,2014-01-29,-1.2234130246688042,-1.221655340369014,-1.225711025158977,13.75,0.12327552269740394,15,2014,1,29
AET,2014-01-29,-0.3504330468463936,-0.33871650131059583,-0.34973822946454625,68.06,-0.2898928136372175,16,2014,1,29
AFL,2014-01-29,-0.4577587960408062,-0.44887047140365194,-0.4492597325069096,62.12,-0.289124245791597,17,2014,1,29
AGN,2014-01-29,1.4801737050380688,1.4633575595746584,1.461893116233153,180.76,-0.3560770443332855,18,2014,1,29
AIG,2014-01-29,-0.6752850912830535,-0.6752322170920803,-0.674357890813742,47.95,0.36573689581397584,19,2014,1,29
AAL,2014-01-30,-0.9110184332636385,-0.9017362193066727,-0.910282737280343,33.8,0.7067815497660019,0,2014,1,30
AAPL,2014-01-30,-0.2972269455270087,-0.2986143865849402,-0.30015684546362364,71.3974,14.612253829919705,2,2014,1,30
AAP,2014-01-30,0.392861650699435,0.38947884984266845,0.4026551925423515,115.2,-0.45949828469770915,1,2014,1,30
ABBV,2014-01-30,-0.6776807553275715,-0.6697000188523659,-0.6727419672078063,48.31,0.1717077693835004,3,2014,1,30
ABC,2014-01-30,-0.3633696326867914,-0.36519202145780044,-0.3535970550355205,67.77,-0.38365078553302395,4,2014,1,30
ABT,2014-01-30,-0.33382310947106775,-0.3347649311393713,-0.3317820863553897,36.53,0.34177026525540194,5,2014,1,30
ACN,2014-01-30,-0.14935697804317094,-0.1566281478205674,-0.1509602348511934,80.72,-0.31171160575947937,6,2014,1,30
ADBE,2014-01-30,-0.4996030613517231,-0.4955148057047868,-0.4930512622277649,59.39,-0.2650567668730785,7,2014,1,30
ADI,2014-01-30,-0.6633067710604628,-0.6659065114879904,-0.6643391644569411,48.89,-0.38826041083360285,8,2014,1,30
ADM,2014-01-30,-0.811518519947985,-0.8149597383465812,-0.8138120980059863,39.51,-0.15648896387116223,9,2014,1,30
ADP,2014-01-30,-0.2148384619266667,-0.21510980572662255,-0.2130117013191214,77.3,-0.38711820515970696,10,2014,1,30
ADSK,2014-01-30,-0.6205042401317387,-0.621965051183973,-0.6273345138810152,51.52,-0.1512244478515436,12,2014,1,30
ADS,2014-01-30,2.5218084315945566,2.5078365872327373,2.528887473232446,248.95,-0.45297378779938297,11,2014,1,30
AEE,2014-01-30,-0.8575152696027333,-0.8528948119903371,-0.8546949652361576,37.26,-0.4039216622365243,13,2014,1,30
AEP,2014-01-30,-0.6823123724803066,-0.6769709079674191,-0.6764585915014583,48.24,-0.26282580871960365,14,2014,1,30
AES,2014-01-30,-1.2234130246688042,-1.2214972775621653,-1.224903063356009,13.95,-0.2279482230483979,15,2014,1,30
